[#6]([#6])=[N][H:1] 3 0.01547
[#6]([c])=[N][H:1] 3 0.01547
[#8][H:1] 3 0.01547
[N][H:1] 1 0.01283
[n][H:1] 2 0.01379
[#16][H:1] 1 0.01283
[c][H:1] 2 0.01379
[H:1] 2 0.01379
